universidade,universidade_nome,uf,categoria,nome,palavras_chave,score,pagina,documento_titulo,url
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,LITERATURA AFRO-AMERICANA,"[""virtual""]",8,9,PDF Matriz Curricular Do Curso De Licenciatura Em Letras/Libras,https://documentos.ufersa.edu.br/wp-content/uploads/sites/79/arquivos/consepe/2014/DECISOES/DEC.CONSEPE.009.2014.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,LITERATURA COMPARADA,"[""virtual""]",8,9,PDF Matriz Curricular Do Curso De Licenciatura Em Letras/Libras,https://documentos.ufersa.edu.br/wp-content/uploads/sites/79/arquivos/consepe/2014/DECISOES/DEC.CONSEPE.009.2014.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,LITERATURA INFANTO JUVENIL,"[""ciberespaco""]",8,97,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS-PORTUGU,https://documentos.ufersa.edu.br/wp-content/uploads/sites/79/2021/04/PPC-Letras-Portugues-2021-final-1.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,SEMÂNTICA,"[""tecnologia""]",8,8,PDF Matriz Curricular Do Curso De Licenciatura Em Letras/Libras,https://documentos.ufersa.edu.br/wp-content/uploads/sites/79/arquivos/consepe/2014/DECISOES/DEC.CONSEPE.009.2014.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,TÓPICOS ESPECIAIS EM LINGUÍSTICA APLICADA II,"[""digital""]",8,9,PDF Matriz Curricular Do Curso De Licenciatura Em Letras/Libras,https://documentos.ufersa.edu.br/wp-content/uploads/sites/79/arquivos/consepe/2014/DECISOES/DEC.CONSEPE.009.2014.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,A COMÉDIA E TRAGÉDIA NA OBRA SHAKESPEAREANA,"[""virtual""]",6,9,PDF Matriz Curricular Do Curso De Licenciatura Em Letras/Libras,https://documentos.ufersa.edu.br/wp-content/uploads/sites/79/arquivos/consepe/2014/DECISOES/DEC.CONSEPE.009.2014.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,CORPORALIDADE e ESCRITA,"[""corpora""]",6,5,PDF Matriz Curricular Do Curso De Licenciatura Em Letras/Libras,https://documentos.ufersa.edu.br/wp-content/uploads/sites/79/arquivos/consepe/2014/DECISOES/DEC.CONSEPE.009.2014.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,Campus Caraúbas de cursos de formação em áreas predominantemente tecnológicas. Ainda,"[""tecnologica"", ""tecnologicas""]",6,17,Projeto Político Pedagógico,https://letrasportuguescaraubas.ufersa.edu.br/wp-content/uploads/sites/122/2020/03/UFERSA-PPC-Letras.Português-Caraúbas-15.10.2016-para-cadastro-eMEC-1.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,Gramática do Design Visual. Multimodalidade e ensino,"[""multimodal"", ""multimodalidade""]",6,103,LETRAS/LIBRAS - Portal Ufersa,https://lelibcaraubas.ufersa.edu.br/wp-content/uploads/sites/76/2019/07/MEC-PPC-atual-2018-aprovado.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,PRÁTICA PEDAGÓGICA PROGRAMADA IV,"[""educacao a distancia""]",6,76,LETRAS/LIBRAS - Portal Ufersa,https://lelibcaraubas.ufersa.edu.br/wp-content/uploads/sites/76/2019/07/MEC-PPC-atual-2018-aprovado.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,Computador com acesso à internet e impressora,"[""computador"", ""internet""]",4,105,Projeto Político Pedagógico,https://letrasportuguescaraubas.ufersa.edu.br/wp-content/uploads/sites/122/2020/03/UFERSA-PPC-Letras.Português-Caraúbas-15.10.2016-para-cadastro-eMEC-1.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,Introdução à Linguística Computacional,"[""computacional""]",4,63,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS-PORTUGU,https://documentos.ufersa.edu.br/wp-content/uploads/sites/79/2021/04/PPC-Letras-Portugues-2021-final-1.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,Linguagem e Tecnologia,"[""tecnologia""]",4,62,PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM LETRAS-PORTUGU,https://documentos.ufersa.edu.br/wp-content/uploads/sites/79/2021/04/PPC-Letras-Portugues-2021-final-1.pdf
UFERSA,Universidade Federal Rural do Semi-Árido,RN,federal,O sistema computacional na sintaxe da língua portuguesa,"[""computacional""]",4,94,PDF Projeto Pedagógico Do Curso De Licenciatura Em Letras-portugu,https://documentos.ufersa.edu.br/wp-content/uploads/sites/79/2021/05/PPC-Letras.pdf
UFES,Universidade Federal do Espírito Santo,ES,federal,Universidade Federal do Espírito Santo,"[""corpora"", ""tecnologia"", ""tecnologias""]",10,76,PPC 2019 - versão atual | Letras - Ufes (anexo),https://letras.ufes.br/sites/letras.ufes.br/files/field/anexo/ppc_lingua_e_literatura_inglesa_-_licenciaturaatual.pdf
UFES,Universidade Federal do Espírito Santo,ES,federal,Língua Inglesa: Linguagem e Tecnologias,"[""tecnologia"", ""tecnologias""]",6,13,PPC 2019 - versão atual | Letras - Ufes (anexo),https://letras.ufes.br/sites/letras.ufes.br/files/field/anexo/ppc_lingua_e_literatura_inglesa_-_licenciatura_2006_0.pdf
UFES,Universidade Federal do Espírito Santo,ES,federal,Uso de novas linguagens e tecnologias na escola,"[""tecnologia"", ""tecnologias""]",6,8,Título do Subprojeto - Ufes,https://literaturaeeducacao.ufes.br/sites/grupoliteraturaeeducacao.ufes.br/files/field/anexo/o_projeto_politico-pedagogico_a_matriz_curricular_e_o_ementario_da_licenciatura_em_pedagogia_na_ufes_abordagens_da_leitura_da_literatura_e_dos_materiais_didaticos_-_lemos_2012.pdf
UFES,Universidade Federal do Espírito Santo,ES,federal,LINGUAGEM E TECNOLOGIAS,"[""tecnologia"", ""tecnologias""]",4,17,PPC 2019 - versão atual | Letras - Ufes (anexo),https://letras.ufes.br/sites/letras.ufes.br/files/field/anexo/ppc_lingua_e_literatura_inglesa_-_licenciaturaatual.pdf
UFES,Universidade Federal do Espírito Santo,ES,federal,Textos da Mídia e Ensino 60E,"[""midia""]",4,20,CURSO DE LICENCIATURA EM LÍNGUA PORTUGUESA E LITERATURAS DE ...,https://literatura.ufes.br/sites/letras.ufes.br/files/field/anexo/ementario_portugues.pdf
UFESPORTE,Universidade Federal do esporte,DISTRITO FEDERAL (SEDE),federal,Desenvolver atividades de ensino e pesquisa relacionadas à produção textual,"[""midia"", ""midias"", ""tecnologica"", ""tecnologicas""]",12,62,Letras Projeto Pedagógico — Português (Brasil) (anexo),https://www.prograd.ufscar.br/pt-br/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFESPORTE,Universidade Federal do esporte,DISTRITO FEDERAL (SEDE),federal,CONTEMPORÂNEO,"[""midia""]",6,57,Letras Projeto Pedagógico — Português (Brasil) (anexo),https://www.prograd.ufscar.br/pt-br/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFESPORTE,Universidade Federal do esporte,DISTRITO FEDERAL (SEDE),federal,"Desenvolver atividades pedagógicas específicas, relativas à abordagem da literatura","[""audiovisual""]",6,56,Letras Projeto Pedagógico — Português (Brasil) (anexo),https://www.prograd.ufscar.br/pt-br/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFESPORTE,Universidade Federal do esporte,DISTRITO FEDERAL (SEDE),federal,Objetivos Gerais: Aprofundar as reflexões acerca do ensino de produções textua is,"[""internet""]",6,64,Letras Projeto Pedagógico — Português (Brasil) (anexo),https://www.prograd.ufscar.br/pt-br/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFESPORTE,Universidade Federal do esporte,DISTRITO FEDERAL (SEDE),federal,"Objetivos Gerais: Permitir, com base em teorias lingüísticas acerca de pr oduções","[""tecnologia""]",6,65,Letras Projeto Pedagógico — Português (Brasil) (anexo),https://www.prograd.ufscar.br/pt-br/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFESPORTE,Universidade Federal do esporte,DISTRITO FEDERAL (SEDE),federal,Português: o uso de recursos digitais 3 30 0 30 OP,"[""recursos digitais""]",5,7,Matriz Curricular | Letras (anexo),https://letras.ufes.br/sites/letras.ufes.br/files/field/anexo/lista_disciplinas_espanhol.pdf
UFESPORTE,Universidade Federal do esporte,DISTRITO FEDERAL (SEDE),federal,Objetivos Gerais: 1- Transmitir e ampliar conhecimentos sobre a cultura audiovisual,"[""audiovisual""]",4,73,Letras Projeto Pedagógico — Português (Brasil) (anexo),https://www.prograd.ufscar.br/pt-br/assets/arquivos/cursos/cursos-oferecidos/letras/letras-projeto-pedagogico.pdf
UFF,Universidade Federal Fluminense,RJ,federal,Introdução a Informática 75 Não tem UFF,"[""informatica""]",5,1,Matriz Letras Nova UFF 2023.1 - Fundação CECIERJ,https://www.cecierj.edu.br/wp-content/uploads/2023/02/Matriz-Letras-Nova-UFF-2023.1.pdf
UFF,Universidade Federal Fluminense,RJ,federal,Português VIII 60 Não tem UFF,"[""ead""]",5,2,Matriz Letras Nova UFF 2023.1 - Fundação CECIERJ,https://www.cecierj.edu.br/wp-content/uploads/2023/02/Matriz-Letras-Nova-UFF-2023.1.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,OFICINA DE TECNOLOGIAS EDUCACIONAIS,"[""aplicativo"", ""aplicativos"", ""audiovisual"", ""computador"", ""internet"", ""recursos tecnologicos"", ""software"", ""tecnologia"", ""tecnologias"", ""tecnologico""]",24,143,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,"INFORMAÇÃO, COMUNICAÇÃO E EDUCAÇÃO","[""tecnologia"", ""tecnologias"", ""tic"", ""virtual""]",15,190,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,INTRODUÇÃO À INFORMÁTICA,"[""computador"", ""informatica"", ""software""]",13,61,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,LITERATURA INFANTIL E JUVENIL,"[""tecnologia"", ""tecnologias""]",11,91,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,LÍNGUA BRASILEIRA DE SINAIS (Libras),"[""tecnologia"", ""tecnologias""]",11,126,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,INTRODUÇÃO AOS ESTUDOS LINGUÍSTICOS,"[""tecnologica""]",9,64,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,BRASILEIRO,"[""midia""]",6,161,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,Denominação do laboratório: Laboratório Multidisciplinar Multimídia,"[""midia""]",4,289,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,Empregar recursos tecnológicos como instrumentos didático-pedagógicos,"[""recursos tecnologicos"", ""tecnologico""]",4,143,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,Fundamentos de informática. Conhecimentos de sistemas operacionais. Utilização da rede,"[""informatica""]",4,61,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,LABORATÓRIO MULTIDISICPLINAR MULTIMÍDIA,"[""midia""]",4,289,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFFS,Universidade Federal da Fronteira Sul,SANTA CATARINA (SEDE) PARANÁ RIO GRANDE DO SUL,federal,SALA DE MÍDIAS,"[""midia"", ""midias""]",4,285,"REGULAMENTO E/OU MANUAL DE ESTÁGIO, TRABALHO DE CONCLUSÃO DE CU",https://www.uffs.edu.br/uffs/conteudo/PPC_Letras_Portugues_espanhol_CL_2010.pdf
UFG,Universidade Federal de Goiás,GO,federal,TECNOLOGIAS,"[""tecnologia"", ""tecnologias""]",4,75,Microsoft Word - 1857 PPC. Letras Português. 2020.2023 ...,https://files.cercomp.ufg.br/weby/up/25/o/PPC._Português._Resolucao_CEPEC_1857.2024.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,EDUCAÇÃO DE SURDOS E NOVAS TECNOLOGIAS,"[""ava"", ""digital"", ""hipermidia"", ""internet"", ""midia"", ""moodle"", ""software"", ""virtual""]",20,33,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portalead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,COMO L1,"[""ava"", ""digital"", ""moodle"", ""programacao""]",12,61,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,COMO L2,"[""ava"", ""digital"", ""moodle"", ""programacao""]",12,62,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,EDUCAÇÃO A DISTÂNCIA,"[""ava"", ""digital"", ""educacao a distancia"", ""moodle""]",12,35,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portalead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,FACULDADE DE EDUCAÇÃO A DISTÂNCIA,"[""ava"", ""digital"", ""moodle"", ""programacao""]",12,62,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portalead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,PARA SURDOS,"[""ava"", ""digital"", ""moodle"", ""programacao""]",12,63,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,ANÁLISE DO DISCURSO,"[""ava"", ""digital"", ""moodle""]",10,21,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,AQUISIÇÃO DA LINGUAGEM,"[""ava"", ""digital"", ""moodle""]",10,43,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,AQUISIÇÃO DA LÍNGUA DE SINAIS,"[""ava"", ""digital"", ""moodle""]",10,44,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,"EDUCAÇÃO, INCLUSÃO E METODOLOGIAS DE ENSINO","[""ava"", ""digital"", ""moodle""]",10,35,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,ESCRITA DE SINAIS II,"[""ava"", ""digital"", ""moodle""]",10,56,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,ESCRITA DE SINAIS III,"[""ava"", ""digital"", ""moodle""]",10,57,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,ESCRITAS DE SINAIS I,"[""ava"", ""digital"", ""moodle""]",10,55,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,ESTUDOS DA LITERATURA,"[""ava"", ""digital"", ""moodle""]",10,25,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,ESTUDOS DA TRADUÇÃO,"[""ava"", ""digital"", ""moodle""]",10,24,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,ESTUDOS LINGUÍSTICOS,"[""ava"", ""digital"", ""moodle""]",10,22,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,ESTÁGIO SUPERVISIONADO EM LITERATURA VISUAL,"[""ava"", ""digital"", ""moodle""]",10,59,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portalead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,FONÉTICA E FONOLOGIA,"[""ava"", ""digital"", ""moodle""]",10,23,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,FUNDAMENTOS DA EDUCAÇÃO DE SURDOS,"[""ava"", ""digital"", ""moodle""]",10,45,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,INTRODUÇÃO AOS ESTUDOS DA TRADUÇÃO,"[""ava"", ""digital"", ""moodle""]",10,24,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portalead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,LINGUÍSTICA APLICADA AO ENSINO DE LÍNGUAS,"[""ava"", ""digital"", ""moodle""]",10,58,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portalead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,LÍNGUA BRASILEIRA DE SINAIS I,"[""ava"", ""digital"", ""moodle""]",10,46,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,LÍNGUA BRASILEIRA DE SINAIS II,"[""ava"", ""digital"", ""moodle""]",10,47,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
UFGD,Universidade Federal da Grande Dourados,MS,federal,LÍNGUA BRASILEIRA DE SINAIS III,"[""ava"", ""digital"", ""moodle""]",10,49,PROJETO PEDAGÓGICO DO CURSO DE LETRAS – LÍNGUA PORTUGUESA ...,https://portal.ead.ufgd.edu.br/wp-content/uploads/2014/01/PPC-Letras-Libras-Licenciatura.pdf
